!!!!!               EUROJET Particle and Particle Decay Table              !!!!!
!!!!!                                                                      !!!!!
!!!!!                          Version:  2.  4                             !!!!!
!!!!!                                                                      !!!!!
!!!!!                                by                                    !!!!!
!!!!!                                                                      !!!!!
!!!!!                     A. Ali      - DESY Hamburg                       !!!!!
!!!!!                     B. van Eijk - CERN Geneva                        !!!!!
!!!!!                                                                      !!!!!
!!!!! |------------------------------------------------------------------| !!!!!
!!!!! | Version | Who | Date     | Comments                              | !!!!!
!!!!! |------------------------------------------------------------------| !!!!!
!!!!! |   1.  1 | BvE |          | Non official Release.                 | !!!!!
!!!!! |   2.  1 | BvE | 01/01/88 | First official Release.               | !!!!!
!!!!! |   2.  2 | BvE | 18/09/88 | Update of Charm and Bottom Decays.    | !!!!!
!!!!! |   2.  3 | BvE | 15/04/89 | Update of Eta', Omega, PhI, Tau and   | !!!!!
!!!!! |         |     |          | Bottom Decays. Rho' removed, Diquarks | !!!!!
!!!!! |         |     |          | and Toponium added. Charmonium and    | !!!!!
!!!!! |         |     |          | Bottomonium modified, Toponium and PDG| !!!!!
!!!!! |         |     |          | Codes added, not backwards compatible!| !!!!!
!!!!! |   2.  4 | BvE | 12/09/89 | Update of Toponium Decays, Top Mass   | !!!!!
!!!!! |         |     |          | now 60 GeV/c2, Onium Names            | !!!!!
!!!!! |------------------------------------------------------------------| !!!!!
!!!!!                                                                      !!!!!
!!!!! Modifications to the Decay Tables can easily be made by adding and   !!!!!
!!!!! removing lines from the Decay Tables or adding new particle decays.  !!!!!
!!!!! However, when the user introduces particles that have not yet been   !!!!!
!!!!! entered into the Particle List below, he is obliged to add the       !!!!!
!!!!! Particle Name etc. according to the following convention:            !!!!!
!!!!!                                                                      !!!!!
!!!!! Name     : 8 char., last char. for charge            (Format: A8)    !!!!!
!!!!! Code     : 0 < Integer < 9000                        (Format: I6)    !!!!!
!!!!! PDG Code : See Phys. Lett. 204B (1988) 113           (Format: I6)    !!!!!
!!!!! Mass     : in GeV                                    (Format: F10.5) !!!!!
!!!!! Lifetime : in sec.                                   (Format: E10.4) !!!!!
!!!!!                                                                      !!!!!
          K0     B  E      +  ENEU                                    0.1185  22
          K*0    B  E      +  ENEU                                    0.0475  23
          PI0       E      +  ENEU                                    0.0100  22
          RHO0      E      +  ENEU                                    0.0040  23
          K0     B  MU     +  MUNEU                                   0.1185  22
          K*0    B  MU     +  MUNEU                                   0.0475  23
          PI0       MU     +  MUNEU                                   0.0100  22
          RHO0   B  MU     +  MUNEU                                   0.0040  23
DS     +  K0     B  K      +                                          0.0130   0
          K0     B  K*     +                                          0.0330   0
          K*0    B  K      +                                          0 0130   0
          ETA       PI     +                                          0.0150   0
          ETAP      PI     +                                          0.0100   0
          PHI       PI     +                                          0.0370   0
          ETA       RHO    +                                          0.0490   0
          ETAP      RHO    +                                          0.0270   0
          PHI       RHO    +                                          0.0130   0
          K0     B  K      +  PI0                                     0.0370  22
          K0     B  K*     +  PI0                                     0.0250  22
          K0     B  K*0       PI     +                                0.0250  22
          K*0    B  K      +  PI0                                     0.0250  22
          K0     B  K      +  RHO0                                    0.0070  22
          K0     B  K0        PI     +                                0.0400  22
          K      -  K      +  PI     +                                0.0370  22
          K*     -  K      +  PI     +                                0.0260  22
          K      -  K*     +  PI     +                                0.0240  22
          K      -  K      +  RHO    +                                0.0070  22
          ETA       PI     +  PI0                                     0.1190  22
          ETAP      PI     +  PI0                                     0.0260  22
          ETA       PI     +  RHO0                                    0.0620  22
          ETAP      PI     +  RHO0                                    0.0050  22
          ETA       PI0       RHO    +                                0.0620  22
          ETAP      PI0       RHO    +                                0.0050  22
          PHI       PI0       PI     +                                0.0880  22
          ETA       E      +  ENEU                                    0.0340  22
          ETAP      E      +  ENEU                                    0.0170  22
          PHI       E      +  ENEU                                    0.0340  23
          ETA       MU     +  MUNEU                                   0.0340  22
          ETAP      MU     +  MUNEU                                   0.0170  22
          PHI       MU     +  MUNEU                                   0.0340  23
D*0       D0        PI0                                               0.5200   0
          D0        GAMMA                                             0.4800   0
D*     +  D0        PI     +                                          0.4900   0
          D      +  GAMMA                                             0.1700   0
          D      +  PI0                                               0.3400   0
DS*    +  DS     +  GAMMA                                             1.0000   0
ETAC1S    K*     +  K*     -                                          0.0045   0
          K*0       K*0    B                                          0.0045   0
          PHI       PHI                                               0.0080   0
          ETAP      PI     +  PI     -                                0.0273   0
          ETAP      PI0       PI0                                     0.0137   0
          K      +  K      -  PI0                                     0.0270   0
          K0        K0     B  PI0                                     0.0270   0
          ETA       PI     +  PI     -                                0.0310   0
          ETA       PI0       PI0                                     0.0157   0
          K0        PI0       K      -  PI     +                      0.0100   0
          K0     B  PI0       K      +  PI     -                      0.0100   0
          K      +  K      -  PI     +  PI     -                      0.0170   0
          PI     +  PI     -  PI     +  PI     -                      0.0130   0
          GLUON     GLUON                                             0.7913  12
J-PSI     E      +  E      -                                          0.0690   0
          MU     +  MU     -                                          0.0690   0
          RHO    -  PI     +                                          0.0064   0
          RHO0      PI0                                               0.0064   0
          PI     +  PI     -  PI0                                     0.0100   0
          RHO    +  PI     -                                          0.0040   0
          RHO    -  A2     +                                          0.0028   0
          RHO0      A20                                               0.0028   0
          RHO    +  A2     -                                          0.0028   0
          P      +  P      -                                          0.0022   0
          P      +  P      -  PI0                                     0.0011   0
          P      +  P      -  ETA                                     0.0021   0
          P      +  P      -  PI     +  PI     -                      0.0060   0
          OMEGA     PI     -  PI     +                                0.0070   0
          OMEGA     PI     -  PI     +  PI     +  PI     -            0.0085   0
          RHO0      K      -  K      +                                0.0072   0
          PI     +  PI     -  K      +  K      -                      0.1061   0
          RHO0      PI0       K      +  K      -                      0.0120   0
          PI0       PI0       K      +  K      -                      0.1061   0
          PI     +  PI     -  PI     +  PI     -                      0.1061   0
          PI     +  PI     -  PI     +  PI     -  PI0                 0.0342   0
          PI     +  PI     -  PI0       PI0                           0.1061   0
          PI0       PI0       PI0       PI0                           0.1061   0
          PI     +  PI     -  K0        K0     B                      0.1060   0
          PI0       PI0       K0        K0     B                      0.1060   0
          PI     +  PI     -  PI     +  PI     -  PI     +  PI     -  0.0040   0
PSI2S     E      +  E      -                                          0.0090   0
          MU     +  MU     -                                          0.0090   0
          J-PSI     ETA                                               0.0270   0
          CHIC01P   GAMMA                                             0.0940   0
          CHIC11P   GAMMA                                             0.0870   0
          CHIC21P   GAMMA                                             0.0780   0
          J-PSI     PI     +  PI     -                                0.3333   0
          J-PSI     PI0       PI0                                     0.1667   0
          GLUON     GLUON     GLUON                                   0.1960  13
PSI3S     D0        D0     B                                          0.5000   0
          D      +  D      -                                          0.5000   0
CHIC01P   J-PSI     GAMMA                                             0.0070   0
          PI     +  PI     -                                          0.0080   0
          K      +  K      -                                          0.0070   0
          PI     +  PI     -  PI     +  PI     -                      0.0380   0
          PI     +  PI     -  K      +  K      -                      0.0145   0
          PI     +  PI     -  K0        K0     B                      0.0145   0
          PI     +  PI     -  PI     +  PI     -  PI     +  PI     -  0.0150   0
          GLUON     GLUON                                             0.8960  12
CHIC11P   J-PSI     GAMMA                                             0.2730   0
          PI     +  PI     -  PI     +  PI     -                      0.0170   0
          PI     +  PI     -  K      +  K      -                      0.0045   0
          PI     +  PI     -  K0        K0     B                      0.0045   0
          PI     +  PI     -  PI     +  PI     -  PI     +  PI     -  0.0220   0
          GLUON     GLUON     GLUON                                   0.6790  13
CHIC21P   J-PSI     GAMMA                                             0.1480   0
          PI     +  PI     -  PI     +  PI     -                      0.0220   0
          PI     +  PI     -  K      +  K      -                      0.0095   0
          PI     +  PI     -  K0        K0     B                      0.0095   0
          J-PSI     PI     +  PI     -  PI0                           0.0150   0
          PI     +  PI     -  PI     +  PI     -  PI     +  PI     -  0.0110   0
          GLUON     GLUON                                             0.7850  12
SIGMC 2+  LAMBC  +  PI     +                                          1.0000   0
SIGMC  +  LAMBC  +  PI0                                               1.0000   0
LAMBC  +  LAMBDA    UP        DOWN   B                                0.0622  30
          SIGM*0    UP        DOWN   B                                0.0622  30
          P      +  STRANGE   DOWN   B                                0.0208  30
          DELTAU +  STRANGE   DOWN   B                                0.0208  30
          LAMBDA    PI0       PI     +                                0.0630  22
          LAMBDA    PI0       RHO    +                                0.0416  22
          LAMBDA    ETA       PI     +                                0.0414  22
          LAMBDA    ETAP      PI     +                                0.0206  22
          LAMBDA    RHO0      PI     +                                0.0412  22
          LAMBDA    OMEGA     PI     +                                0.0412  22
          SIGM*0    PI0       PI     +                                0.1496  22
          SIGM*0    ETA       PI     +                                0.0994  22
          P      +  K      -  PI     +                                0.0140  22
          P      +  K      -  RHO    +                                0.0092  22
          P      +  K*     -  PI     +                                0.0092  22
          P      +  K0     B  PI0                                     0.0138  22
          P      +  K0     B  ETA                                     0.0092  22
          P      +  K0     B  RHO0                                    0.0092  22
          P      +  K0     B  OMEGA                                   0.0092  22
          P      +  K*0    B  PI0                                     0.0092  22
          DELTAU +  K      -  PI     +                                0.0212  22
          DELTAU +  K*     -  PI     +                                0.0103  22
          DELTAU +  K0     B  PI0                                     0.0212  22
          DELTAU +  K0     B  ETA                                     0.0200  22
          DELTAU +  K*0    B  PI0                                     0.0103  22
          LAMBDA    E      +  ENEU                                    0.0425  22
          LAMBDA    MU     +  MUNEU                                   0.0425  22
          SIGM*0    E      +  ENEU                                    0.0425  22
          SIGM*0    MU     +  MUNEU                                   0.0425  22
SIGMC0    LAMBC  +  PI     -                                          1.0000   0
CASCC  +  CASCA0    UP        DOWN   B                                0.0622  30
          CASC*0    UP        DOWN   B                                0.0622  30
          SIGMAU +  STRANGE   DOWN   B                                0.0208  30
          SIGM*U +  STRANGE   DOWN   B                                0.0208  30
          CASCA0    PI0       PI     +                                0.0630  22
          CASCA0    PI0       RHO    +                                0.0416  22
          CASCA0    ETA       PI     +                                0.0414  22
          CASCA0    ETAP      PI     +                                0.0206  22
          CASCA0    RHO0      PI     +                                0.0412  22
          CASCA0    OMEGA     PI     +                                0.0412  22
          CASC*0    PI0       PI     +                                0.1496  22
          CASC*0    ETA       PI     +                                0.0994  22
          SIGMAU +  K      -  PI     +                                0.0140  22
          SIGMAU +  K      -  RHO    +                                0.0092  22
          SIGMAU +  K*     -  PI     +                                0.0092  22
          SIGMAU +  K0     B  PI0                                     0.0138  22
          SIGMAU +  K0     B  ETA                                     0.0092  22
          SIGMAU +  K0     B  RHO0                                    0.0092  22
          SIGMAU +  K0     B  OMEGA                                   0.0092  22
          SIGMAU +  K*0    B  PI0                                     0.0092  22
          SIGM*U +  K      -  PI     +                                0.0212  22
          SIGM*U +  K*     -  PI     +                                0.0103  22
          SIGM*U +  K0     B  PI0                                     0.0212  22
          SIGM*U +  K0     B  ETA                                     0.0200  22
          SIGM*U +  K*0    B  PI0                                     0.0103  22
          CASCA0    E      +  ENEU                                    0.0425  22
          CASCA0    MU     +  MUNEU                                   0.0425  22
          CASC*0    E      +  ENEU                                    0.0425  22
          CASC*0    MU     +  MUNEU                                   0.0425  22
CASCCP +  CASCC  +  GAMMA                                             1.0000   0
CASCC0    CASCA  -  UP        DOWN   B                                0.0622  30
          CASC*  -  UP        DOWN   B                                0.0622  30
          SIGMA0    STRANGE   DOWN   B                                0.0208  30
          SIGM*0    STRANGE   DOWN   B                                0.0208  30
          CASCA  -  PI0       PI     +                                0.0630  22
          CASCA  -  PI0       RHO    +                                0.0416  22
          CASCA  -  ETA       PI     +                                0.0414  22
          CASCA  -  ETAP      PI     +                                0.0206  22
          CASCA  -  RHO0      PI     +                                0.0412  22
          CASCA  -  OMEGA     PI     +                                0.0412  22
          CASC*  -  PI0       PI     +                                0.1496  22
          CASC*  -  ETA       PI     +                                0.0994  22
          SIGMA0    K      -  PI     +                                0.0140  22
          SIGMA0    K      -  RHO    +                                0.0092  22
          SIGMA0    K*     -  PI     +                                0.0092  22
          SIGMA0    K0     B  PI0                                     0.0138  22
          SIGMA0    K0     B  ETA                                     0.0092  22
          SIGMA0    K0     B  RHO0                                    0.0092  22
          SIGMA0    K0     B  OMEGA                                   0.0092  22
          SIGMA0    K*0    B  PI0                                     0.0092  22
          SIGM*0    K      -  PI     +                                0.0212  22
          SIGM*0    K*     -  PI     +                                0.0103  22
          SIGM*0    K0     B  PI0                                     0.0212  22
          SIGM*0    K0     B  ETA                                     0.0200  22
          SIGM*0    K*0    B  PI0                                     0.0103  22
          CASCA  -  E      +  ENEU                                    0.0425  22
          CASCA  -  MU     +  MUNEU                                   0.0425  22
          CASC*  -  E      +  ENEU                                    0.0425  22
          CASC*  -  MU     +  MUNEU                                   0.0425  22
CASCCP0   CASCC0    GAMMA                                             1.0000   0
OMEGC0    OMEGA* -  UP        DOWN   B                                0.1244  30
          CASCA0    STRANGE   DOWN   B                                0.0208  30
          CASC*0    STRANGE   DOWN   B                                0.0208  30
          OMEGA* -  PI0       PI     +                                0.2992  22
          OMEGA* -  ETA       PI     +                                0.1988  22
          CASCA0    K      -  PI     +                                0.0140  22
          CASCA0    K      -  RHO    +                                0.0092  22
          CASCA0    K*     -  PI     +                                0.0092  22
          CASCA0    K0     B  PI0                                     0.0138  22
          CASCA0    K0     B  ETA                                     0.0092  22
          CASCA0    K0     B  RHO0                                    0.0092  22
          CASCA0    K0     B  OMEGA                                   0.0092  22
          CASCA0    K*0    B  PI0                                     0.0092  22
          CASC*0    K      -  PI     +                                0.0212  22
          CASC*0    K*     -  PI     +                                0.0103  22
          CASC*0    K0     B  PI0                                     0.0212  22
          CASC*0    K0     B  ETA                                     0.0200  22
          CASC*0    K*0    B  PI0                                     0.0103  22
          OMEGA* -  E      +  ENEU                                    0.0850  22
          OMEGA* -  MU     +  MUNEU                                   0.0850  22
CCU   2+  CASCC  +  UP        DOWN   B                                0.0622  30
          CASCC* +  UP        DOWN   B                                0.0622  30
          SIGMC 2+  STRANGE   DOWN   B                                0.0208  30
          SIGMC*2+  STRANGE   DOWN   B                                0.0208  30
          CASCC  +  PI0       PI     +                                0.0630  22
          CASCC  +  PI0       RHO    +                                0.0416  22
          CASCC  +  ETA       PI     +                                0.0414  22
          CASCC  +  ETAP      PI     +                                0.0206  22
          CASCC  +  RHO0      PI     +                                0.0412  22
          CASCC  +  OMEGA     PI     +                                0.0412  22
          CASCC* +  PI0       PI     +                                0.1496  22
          CASCC* +  ETA       PI     +                                0.0994  22
          SIGMC 2+  K      -  PI     +                                0.0196  22
          SIGMC 2+  K*     -  PI     +                                0.0146  22
          SIGMC 2+  K0     B  PI0                                     0.0196  22
          SIGMC 2+  K0     B  ETA                                     0.0146  22
          SIGMC 2+  K*0    B  PI0                                     0.0146  22
          SIGMC*2+  K      -  PI     +                                0.0212  22
          SIGMC*2+  K*     -  PI     +                                0.0103  22
          SIGMC*2+  K0     B  PI0                                     0.0212  22
          SIGMC*2+  K0     B  ETA                                     0.0200  22
          SIGMC*2+  K*0    B  PI0                                     0.0103  22
          CASCC  +  E      +  ENEU                                    0.0425  22
          CASCC  +  MU     +  MUNEU                                   0.0425  22
          CASCC* +  E      +  ENEU                                    0.0425  22
          CASCC* +  MU     +  MUNEU                                   0.0425  22
CCD    +  CASCC0    UP        DOWN   B                                0.0622  30
          CASCC*0   UP        DOWN   B                                0.0622  30
          SIGMC  +  STRANGE   DOWN   B                                0.0208  30
          SIGMC* +  STRANGE   DOWN   B                                0.0208  30
          CASCC0    PI0       PI     +                                0.0630  22
          CASCC0    PI0       RHO    +                                0.0416  22
          CASCC0    ETA       PI     +                                0.0414  22
          CASCC0    ETAP      PI     +                                0.0206  22
          CASCC0    RHO0      PI     +                                0.0412  22
          CASCC0    OMEGA     PI     +                                0.0412  22
          CASCC*0   PI0       PI     +                                0.1496  22
          CASCC*0   ETA       PI     +                                0.0994  22
          SIGMC  +  K      -  PI     +                                0.0196  22
          SIGMC  +  K*     -  PI     +                                0.0146  22
          SIGMC  +  K0     B  PI0                                     0.0196  22
          SIGMC  +  K0     B  ETA                                     0.0146  22
          SIGMC  +  K*0    B  PI0                                     0.0146  22
          SIGMC* +  K      -  PI     +                                0.0212  22
          SIGMC* +  K*     -  PI     +                                0.0103  22
          SIGMC* +  K0     B  PI0                                     0.0212  22
          SIGMC* +  K0     B  ETA                                     0.0200  22
          SIGMC* +  K*0    B  PI0                                     0.0103  22
          CASCC0    E      +  ENEU                                    0.0425  22
          CASCC0    MU     +  MUNEU                                   0.0425  22
          CASCC*0   E      +  ENEU                                    0.0425  22
          CASCC*0   MU     +  MUNEU                                   0.0425  22
CCS    +  OMEGC0    UP        DOWN   B                                0.0622  30
          OMEGC*0   UP        DOWN   B                                0.0622  30
          CASCC  +  STRANGE   DOWN   B                                0.0208  30
          CASCC* +  STRANGE   DOWN   B                                0.0208  30
          OMEGC0    PI0       PI     +                                0.0630  22
          OMEGC0    PI0       RHO    +                                0.0416  22
          OMEGC0    ETA       PI     +                                0.0414  22
          OMEGC0    ETAP      PI     +                                0.0206  22
          OMEGC0    RHO0      PI     +                                0.0412  22
          OMEGC0    OMEGA     PI     +                                0.0412  22
          OMEGC*0   PI0       PI     +                                0.1496  22
          OMEGC*0   ETA       PI     +                                0.0994  22
          CASCC  +  K      -  PI     +                                0.0196  22
          CASCC  +  K*     -  PI     +                                0.0146  22
          CASCC  +  K0     B  PI0                                     0.0196  22
          CASCC  +  K0     B  ETA                                     0.0146  22
          CASCC  +  K*0    B  PI0                                     0.0146  22
          CASCC* +  K      -  PI     +                                0.0212  22
          CASCC* +  K*     -  PI     +                                0.0103  22
          CASCC* +  K0     B  PI0                                     0.0212  22
          CASCC* +  K0     B  ETA                                     0.0200  22
          CASCC* +  K*0    B  PI0                                     0.0103  22
          CASCC0    E      +  ENEU                                    0.0425  22
          CASCC0    MU     +  MUNEU                                   0.0425  22
          CASCC*0   E      +  ENEU                                    0.0425  22
          CASCC*0   MU     +  MUNEU                                   0.0425  22
SIGMC*2+  LAMBC  +  PI     +                                          1.0000   0
SIGMC* +  LAMBC  +  PI0                                               1.0000   0
SIGMC*0   LAMBC  +  PI     -                                          1.0000   0
CASCC* +  CASCC  +  GAMMA                                             1.0000   0
CASCC*0   CASCC0    GAMMA                                             1.0000   0
OMEGC*0   OMEGC0    GAMMA                                             1.0000   0
CCU*  2+  CCU   2+  GAMMA                                             1.0000   0
CCD*   +  CCD    +  GAMMA                                             1.0000   0
CCS*   +  CCS    +  GAMMA                                             1.0000   0
CCC*  2+  CCS    +  UP        DOWN   B                                0.0622  30
          CCS*   +  UP        DOWN   B                                0.0622  30
          CCU   2+  STRANGE   DOWN   B                                0.0208  30
          CCU*  2+  STRANGE   DOWN   B                                0.0208  30
          CCS    +  PI0       PI     +                                0.0630  22
          CCS    +  PI0       RHO    +                                0.0416  22
          CCS    +  ETA       PI     +                                0.0414  22
          CCS    +  ETAP      PI     +                                0.0206  22
          CCS    +  RHO0      PI     +                                0.0412  22
          CCS    +  OMEGA     PI     +                                0.0412  22
          CCS*   +  PI0       PI     +                                0.1496  22
          CCS*   +  ETA       PI     +                                0.0994  22
          CCU   2+  K      -  PI     +                                0.0196  22
          CCU   2+  K*     -  PI     +                                0.0146  22
          CCU   2+  K0     B  PI0                                     0.0196  22
          CCU   2+  K0     B  ETA                                     0.0146  22
          CCU   2+  K*0    B  PI0                                     0.0146  22
          CCU*  2+  K      -  PI     +                                0.0212  22
          CCU*  2+  K*     -  PI     +                                0.0103  22
          CCU*  2+  K0     B  PI0                                     0.0212  22
          CCU*  2+  K0     B  ETA                                     0.0200  22
          CCU*  2+  K*0    B  PI0                                     0.0103  22
          CCS    +  E      +  ENEU                                    0.0425  22
          CCS    +  MU     +  MUNEU                                   0.0425  22
          CCS*   +  E      +  ENEU                                    0.0425  22
          CCS*   +  MU     +  MUNEU                                   0.0425  22
B      -  CHARM     UP     B  PI     -                                0.0070  30
          CHARM     UP     B  RHO    -                                0.0560  30
          CHARM     UP     B  STRANGE   CHARM  B                      0.0568  30
          D0        UP     B  DOWN                                    0.1524  22
          D*0       UP     B  DOWN                                    0.2286  22
          CHARM     UP     B  UP        CHARM  B  STRANGE   UP     B  0.0255  52
          CHARM     UP     B  DOWN      CHARM  B  STRANGE   DOWN   B  0.0225  52
          CHARM     UP     B  STRANGE   CHARM  B  STRANGE   STRANGEB  0.0165  52
          CHARM     DOWN   B  DOWN      UP     B  DOWN      UP     B  0.0400  52
          CHARM     STRANGEB  STRANGE   UP     B  DOWN      UP     B  0.0220  52
          CHARM     DOWN   B  DOWN      CHARM  B  STRANGE   UP     B  0.0030  52
          CHARM     STRANGEB  STRANGE   CHARM  B  STRANGE   UP     B  0.0022  52
          J-PSI     K      -                                          0.0007  30
          J-PSI     K*     -                                          0.0033  30
          J-PSI     UP        UP     B  STRANGE   UP     B            0.0018  52
          J-PSI     DOWN      UP     B  STRANGE   DOWN   B            0.0018  52
          J-PSI     STRANGE   UP     B  STRANGE   STRANGEB            0.0008  52
          PSI2S     STRANGE   UP     B                                0.0022  30
          PSI2S     UP        UP     B  STRANGE   UP     B            0.0012  52
          PSI2S     DOWN      UP     B  STRANGE   DOWN   B            0.0012  52
          LAMBC  +  DELTA 2-  UP        UP     B                      0.0148  30
          LAMBC  +  P      -  DOWN      UP     B                      0.0148  30
          LAMBC  +  SIGMAU -  STRANGE   UP     B                      0.0074  30
          SIGMC0    P      -  UP        UP     B                      0.0148  30
          SIGMC0    N      B  DOWN      UP     B                      0.0148  30
          SIGMC0    LAMBDA B  STRANGE   UP     B                      0.0074  30
          CASCC0    SIGMAU -  UP        UP     B                      0.0074  30
          CASCC0    LAMBDA B  DOWN      UP     B                      0.0074  30
          CASCC0    CASCA0 B  STRANGE   UP     B                      0.0037  30
          D0        ENEU   B  E      -                                0.0230  22
          D0        MUNEU  B  MU     -                                0.0230  22
          D0        TAUNEU M  TAU    -                                0.0120  22
          D*0       ENEU   B  E      -                                0.0930  23
          D*0       MUNEU  B  MU     -                                0.0930  23
          D*0       TAUNEU M  TAU    -                                0.0180  23
B0     B  CHARM     DOWN   B  PI     -                                0.0070  30
          CHARM     DOWN   B  RHO    -                                0.0560  30
          CHARM     DOWN   B  STRANGE   CHARM  B                      0.0568  30
          D      +  UP     B  DOWN                                    0.1524  22
          D*     +  UP     B  DOWN                                    0.2286  22
          CHARM     DOWN   B  UP        CHARM  B  STRANGE   UP     B  0.0225  52
          CHARM     DOWN   B  DOWN      CHARM  B  STRANGE   DOWN   B  0.0255  52
          CHARM     DOWN   B  STRANGE   CHARM  B  STRANGE   STRANGEB  0.0165  52
          CHARM     UP     B  UP        UP     B  DOWN      DOWN   B  0.0400  52
          CHARM     STRANGEB  STRANGE   UP     B  DOWN      DOWN   B  0.0220  52
          CHARM     UP     B  UP        CHARM  B  STRANGE   DOWN   B  0.0030  52
          CHARM     STRANGEB  STRANGE   CHARM  B  STRANGE   DOWN   B  0.0022  52
          J-PSI     K0     B                                          0.0007  30
          J-PSI     K*0    B                                          0.0033  30
          J-PSI     UP        DOWN   B  STRANGE   UP     B            0.0018  52
          J-PSI     DOWN      DOWN   B  STRANGE   DOWN   B            0.0018  52
          J-PSI     STRANGE   DOWN   B  STRANGE   STRANGEB            0.0008  52
          PSI2S     STRANGE   DOWN   B                                0.0022  30
          PSI2S     UP        DOWN   B  STRANGE   UP     B            0.0012  52
          PSI2S     DOWN      DOWN   B  STRANGE   DOWN   B            0.0012  52
          LAMBC  +  DELTA 2-  UP        DOWN   B                      0.0148  30
          LAMBC  +  P      -  DOWN      DOWN   B                      0.0148  30
          LAMBC  +  SIGMAU -  STRANGE   DOWN   B                      0.0074  30
          SIGMC0    P      -  UP        DOWN   B                      0.0148  30
          SIGMC0    N      B  DOWN      DOWN   B                      0.0148  30
          SIGMC0    LAMBDA B  STRANGE   DOWN   B                      0.0074  30
          CASCC0    SIGMAU -  UP        DOWN   B                      0.0074  30
          CASCC0    LAMBDA B  DOWN      DOWN   B                      0.0074  30
          CASCC0    CASCA0 B  STRANGE   DOWN   B                      0.0037  30
          D      +  ENEU   B  E      -                                0.0230  22
          D      +  MUNEU  B  MU     -                                0.0230  22
          D      +  TAUNEU M  TAU    -                                0.0120  22
          D*     +  ENEU   B  E      -                                0.0930  23
          D*     +  MUNEU  B  MU     -                                0.0930  23
          D*     +  TAUNEU M  TAU    -                                0.0180  23
BS0    B  CHARM     STRANGEB  PI     -                                0.0070  30
          CHARM     STRANGEB  RHO    -                                0.0560  30
          CHARM     STRANGEB  STRANGE   CHARM  B                      0.0568  30
          DS     +  UP     B  DOWN                                    0.1541  22
          DS*    +  UP     B  DOWN                                    0.2311  22
          CHARM     STRANGEB  UP        CHARM  B  STRANGE   UP     B  0.0225  52
          CHARM     STRANGEB  DOWN      CHARM  B  STRANGE   DOWN   B  0.0225  52
          CHARM     STRANGEB  STRANGE   CHARM  B  STRANGE   STRANGEB  0.0165  52
          CHARM     UP     B  UP        UP     B  DOWN      STRANGEB  0.0300  52
          CHARM     DOWN   B  DOWN      UP     B  DOWN      STRANGEB  0.0300  52
          CHARM     UP     B  UP        CHARM  B  STRANGE   STRANGEB  0.0030  52
          CHARM     DOWN   B  DOWN      CHARM  B  STRANGE   STRANGEB  0.0030  52
          J-PSI     STRANGE   STRANGEB                                0.0040  30
          J-PSI     UP        STRANGEB  STRANGE   UP     B            0.0018  52
          J-PSI     DOWN      STRANGEB  STRANGE   DOWN   B            0.0018  52
          J-PSI     STRANGE   STRANGEB  STRANGE   STRANGEB            0.0008  52
          PSI2S     STRANGE   STRANGEB                                0.0022  30
          PSI2S     UP        STRANGEB  STRANGE   UP     B            0.0012  52
          PSI2S     DOWN      STRANGEB  STRANGE   DOWN   B            0.0012  52
          LAMBC  +  DELTA 2-  UP        STRANGEB                      0.0148  30
          LAMBC  +  P      -  DOWN      STRANGEB                      0.0148  30
          LAMBC  +  SIGMAU -  STRANGE   STRANGEB                      0.0074  30
          SIGMC0    P      -  UP        STRANGEB                      0.0148  30
          SIGMC0    N      B  DOWN      STRANGEB                      0.0148  30
          SIGMC0    LAMBDA B  STRANGE   STRANGEB                      0.0074  30
          CASCC0    SIGMAU -  UP        STRANGEB                      0.0074  30
          CASCC0    LAMBDA B  DOWN      STRANGEB                      0.0074  30
          CASCC0    CASCA0 B  STRANGE   STRANGEB                      0.0037  30
          DS     +  ENEU   B  E      -                                0.0230  22
          DS     +  MUNEU  B  MU     -                                0.0230  22
          DS     +  TAUNEU M  TAU    -                                0.0120  22
          DS*    +  ENEU   B  E      -                                0.0930  23
          DS*    +  MUNEU  B  MU     -                                0.0930  23
          DS*    +  TAUNEU M  TAU    -                                0.0180  23
BC     -  BOTTOM    STRANGEB  DOWN      UP     B                      0.0780  30
          BOTTOM    UP     B  DOWN      STRANGEB                      0.0220  30
          BOTTOM    STRANGEB  PI0       PI     -                      0.1993  52
          BOTTOM    STRANGEB  PI0       RHO    -                      0.0801  52
          BOTTOM    STRANGEB  RHO0      PI     -                      0.0801  52
          BOTTOM    STRANGEB  ETA       PI     -                      0.1401  52
          BS0       ETAP      PI     -                                0.0356  22
          BOTTOM    STRANGEB  K0        K      -                      0.0178  52
          BOTTOM    UP     B  K      +  PI     -                      0.0130  52
          BOTTOM    UP     B  K*     +  PI     -                      0.0086  52
          BOTTOM    UP     B  K0        PI0                           0.0130  52
          BOTTOM    UP     B  K*0       PI0                           0.0086  52
          BOTTOM    UP     B  K0        ETA                           0.0086  52
          BOTTOM    DOWN   B  K0        PI     -                      0.0252  52
          BOTTOM    STRANGEB  ENEU   B  E      -                      0.1350  52
          BOTTOM    STRANGEB  MUNEU  B  MU     -                      0.1350  52
B*     -  B      -  GAMMA                                             1.0000   0
B*0    B  B0     B  GAMMA                                             1.0000   0
BS*0   B  BS0    B  GAMMA                                             1.0000   0
BC*    -  BC     -  GAMMA                                             1.0000   0
ETAB1S    GLUON     GLUON                                             1.0000  12
